Source_Name,SpectrumType,Pivot_Energy,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,SED_class
J0001.2+4741,PowerLaw         ,2514.9417,1.9206343e-14,2.2221549,1.893531e-14,2.2337143,-0.008456561,ISP
J0001.2-0747,PowerLaw         ,1612.6141,3.3465656e-13,2.1049428,3.5833494e-13,2.0718932,0.04876986,LSP
J0001.5+2113,LogParabola      ,355.78442,3.9051106e-11,2.659308,4.532746e-11,2.5481505,0.15877607,ISP
J0001.6-4156,PowerLaw         ,4009.3838,2.0757042e-14,1.7558894,2.3474046e-14,1.6675872,0.06975478,HSP
J0002.1-6728,PowerLaw         ,3689.1895,1.8744873e-14,1.846469,2.3711413e-14,1.6778738,0.16372891,
J0002.3-0815,PowerLaw         ,3959.9126,7.564005e-15,1.9895958,9.510118e-15,1.9282347,0.15012589,LSP
J0002.4-5156,PowerLaw         ,4530.31,3.954719e-15,1.897161,6.36572e-15,1.3496544,0.6414554,
J0003.1-5248,PowerLaw         ,3772.3918,2.3296884e-14,1.8750632,2.5519082e-14,1.810078,0.05651087,
J0003.2+2207,PowerLaw         ,2572.9114,2.0326285e-14,2.210459,2.4485845e-14,0.7698703,0.99968916,LSP
J0003.3-1928,LogParabola      ,953.7989,4.970213e-13,2.2775729,6.135522e-13,2.0584412,0.24640359,LSP
J0003.3-5905,PowerLaw         ,1040.6666,1.7268618e-13,2.4606173,1.6223572e-13,2.5030756,-0.045128092,
J0003.9-1149,LogParabola      ,1677.4374,1.08234236e-13,2.0871086,1.464613e-13,1.9320688,0.27118722,LSP
J0004.0+0840,PowerLaw         ,2554.3271,2.969869e-14,2.035315,4.5140107e-14,1.6673219,0.46910653,ISP
J0004.3+4614,PowerLaw         ,917.12274,4.776886e-13,2.584969,5.144357e-13,2.526971,0.06729238,LSP
J0004.4-4737,PowerLaw         ,915.58276,7.345598e-13,2.36556,8.1582365e-13,2.3042858,0.09203692,LSP
J0005.9+3824,LogParabola      ,450.0627,6.2748686e-12,2.6721156,7.464893e-12,2.5520496,0.18990411,LSP
J0006.3-0620,PowerLaw         ,2162.2083,3.07161e-14,2.127844,3.924753e-14,2.1056306,0.16953455,LSP
J0006.4+0135,PowerLaw         ,2602.1719,2.2629468e-14,2.0524669,3.0523144e-14,1.7409216,0.32114387,ISP
J0007.7+4008,PowerLaw         ,1869.5715,1.2161746e-13,2.1588902,1.4444758e-13,1.9425657,0.17945859,
J0008.0+4711,LogParabola      ,1362.5607,1.0761381e-12,2.0470488,1.1630224e-12,1.9286299,0.07913111,LSP
J0008.0-3937,PowerLaw         ,815.8528,3.996178e-13,2.5832374,5.6485036e-13,2.5210016,0.4068936,LSP
J0008.4-2339,PowerLaw         ,6562.022,5.0302894e-15,1.6560616,7.260525e-15,1.3491105,0.27816898,
J0008.4+1455,PowerLaw         ,2117.6416,7.8505094e-14,2.091194,9.467693e-14,1.9389116,0.1600625,
J0009.1+0628,PowerLaw         ,1881.5137,1.3995852e-13,2.0990546,1.5035563e-13,2.0630696,0.046000473,LSP
J0009.3+5030,LogParabola      ,1316.5792,1.4356928e-12,1.9939121,1.5412519e-12,1.8976711,0.06228566,HSP
J0009.7-3217,PowerLaw         ,1941.9213,4.3940956e-14,2.1454287,5.253848e-14,2.0901954,0.12845568,ISP
J0009.8-4317,PowerLaw         ,2124.034,4.685171e-14,2.0651708,4.8496455e-14,2.046758,0.022229282,
J0009.8+1340,PowerLaw         ,2446.3928,1.9970882e-14,2.1652951,2.46361e-14,1.9495059,0.21887067,HSP
J0010.6+2043,PowerLaw         ,1386.2389,1.0691845e-13,2.31787,1.1840626e-13,2.249444,0.08393108,LSP
J0010.6-3025,PowerLaw         ,735.7083,1.0815205e-12,2.4560356,1.222906e-12,2.3925977,0.106107526,LSP
J0010.8-2154,PowerLaw         ,1216.8711,1.0259906e-13,2.3778617,9.448026e-14,2.4288561,-0.05275942,
J0011.4-4110,PowerLaw         ,746.64996,2.9612678e-13,2.5804715,3.496387e-13,2.5198011,0.15830652,ISP
J0011.4+0057,PowerLaw         ,1181.6992,3.881936e-13,2.3342156,4.09098e-13,2.2857835,0.047320575,LSP
J0011.8-3142,PowerLaw         ,3338.3945,1.1206882e-14,1.9735353,1.2195253e-14,1.9186677,0.06783949,
J0012.0+7043,PowerLaw         ,1832.2518,1.2321958e-13,2.4091682,1.2561068e-13,2.4050107,0.012992526,LSP
J0013.1-3955,PowerLaw         ,2175.2024,8.9358994e-14,2.0022683,1.0372072e-13,1.9179044,0.11524172,LSP
J0013.4+0950,PowerLaw         ,3223.53,1.5692022e-14,2.1515617,1.3768122e-14,2.250888,-0.06723811,HSP
J0013.6+4051,PowerLaw         ,2255.9749,3.2920295e-14,2.1912282,2.9790952e-14,2.2282302,-0.05117838,LSP
J0013.6-0424,PowerLaw         ,2000.3036,4.3588664e-14,2.3075821,3.9590154e-14,2.2944312,-0.06943933,LSP
J0013.9-1854,PowerLaw         ,2498.284,4.815596e-14,1.9975508,5.112665e-14,1.9552113,0.037264645,HSP
J0014.1+1910,PowerLaw         ,1453.2975,1.2298944e-13,2.276216,1.5303091e-13,2.1284394,0.1974029,LSP
J0014.1-5022,PowerLaw         ,2658.6077,3.6815284e-14,2.0150008,3.8505237e-14,1.9675819,0.03362283,HSP
J0014.2+0854,PowerLaw         ,1223.598,1.4768875e-13,2.4726174,1.3779663e-13,2.5028715,-0.036627624,
J0014.3-0500,PowerLaw         ,1746.8634,1.465914e-13,2.3695645,1.5234637e-13,2.3549309,0.035951767,LSP
J0014.7+5801,PowerLaw         ,9523.886,3.4357816e-15,1.7209659,4.454875e-15,1.5530362,0.17607784,
J0014.8+6118,PowerLaw         ,3922.2434,5.079701e-14,2.0499325,6.0140864e-14,1.9009732,0.1399983,LSP
J0014.9+3212,PowerLaw         ,569.68445,2.4539045e-12,2.6099987,2.8732763e-12,2.5612173,0.14044356,LSP
J0015.2+3537,PowerLaw         ,5492.13,3.621733e-15,1.926888,3.32528e-15,1.9560485,-0.040807247,ISP
J0015.6+5551,PowerLaw         ,5696.421,1.24074775e-14,1.8762323,1.2308666e-14,1.881463,-0.0041418197,HSP
J0015.9+2440,PowerLaw         ,1757.8134,8.7491687e-14,2.2468426,7.819416e-14,2.3192885,-0.0690817,
J0016.2-0016,LogParabola      ,372.34164,1.1965016e-11,2.7406797,1.4123364e-11,2.6136599,0.18483016,LSP
J0016.5+1702,PowerLaw         ,543.38873,1.1829735e-12,2.6018126,1.510674e-12,2.31253,0.29727963,
J0017.0-0649,PowerLaw         ,1267.8073,2.9248492e-13,2.2981074,3.0524276e-13,2.2780128,0.031068914,LSP
J0017.5-0514,LogParabola      ,830.78595,1.912522e-12,2.563,2.1490626e-12,2.5941525,0.10512555,LSP
J0017.8+1455,PowerLaw         ,1576.2239,1.0417376e-13,2.192974,1.2529787e-13,2.0309079,0.19641905,ISP
J0018.4+2946,PowerLaw         ,5687.8086,1.0003431e-14,1.698466,1.2007883e-14,1.5638436,0.10504266,
J0019.2-5640,PowerLaw         ,1449.9862,1.546836e-13,2.204823,1.6276489e-13,2.1717246,0.039407466,LSP
J0019.3-8152,PowerLaw         ,1951.5142,1.6703339e-13,2.1124363,1.7725284e-13,2.0754688,0.041055746,ISP
J0019.6+7327,PowerLaw         ,989.6072,1.8516894e-12,2.6243196,2.0326804e-12,2.6070993,0.07415682,LSP
J0019.6+2022,PowerLaw         ,1691.4482,1.1900154e-13,2.1648295,1.3909074e-13,2.113348,0.118588634,LSP
J0020.3+6919,PowerLaw         ,1315.6747,1.9605219e-13,2.5546942,2.4909507e-13,2.4742925,0.189935,LSP
J0021.0+0322,PowerLaw         ,4302.295,8.719467e-15,1.8674644,1.0613506e-14,1.6948766,0.14454672,
J0021.5-2552,PowerLaw         ,1301.5568,4.2186813e-13,2.1214414,4.5003232e-13,2.0815938,0.045913514,ISP
J0021.6-0855,PowerLaw         ,1344.9493,1.0602514e-13,2.2711666,1.3466549e-13,2.033371,0.2510766,
J0021.9-5140,PowerLaw         ,1643.3568,2.3021803e-13,2.0653079,2.3355441e-13,2.0532596,0.009565411,ISP
J0022.0+0006,PowerLaw         ,14206.8545,1.0386217e-15,1.5330765,8.650681e-16,1.5771286,-0.05945276,HSP
J0022.1-1854,LogParabola      ,1479.995,3.4642593e-13,1.9422411,3.8719164e-13,1.7678608,0.105158575,LSP
J0022.5+0608,LogParabola      ,850.4303,3.2576266e-12,2.1489704,3.4162595e-12,2.0705497,0.051376164,LSP
J0023.7-6820,PowerLaw         ,413.80112,5.0454814e-12,2.8068578,5.497492e-12,2.7651703,0.08253296,LSP
J0023.7+4457,PowerLaw         ,844.47845,1.1873162e-12,2.436455,1.287655e-12,2.3852985,0.07231488,
J0023.9+1603,PowerLaw         ,2201.6255,5.4103223e-14,2.0652134,6.2920806e-14,1.9383093,0.128663,LSP
J0024.4+4647,PowerLaw         ,1027.3221,1.757236e-13,2.540659,1.6010477e-13,2.5683947,-0.0528851,
J0024.7+0349,PowerLaw         ,1332.0991,1.1435568e-13,2.3913183,1.3316876e-13,2.3798795,0.112696275,
J0025.2-2231,PowerLaw         ,957.5887,1.8258467e-13,2.5031378,1.7116007e-13,2.5171926,-0.036223777,LSP
J0025.7-4801,PowerLaw         ,1511.7467,1.4751096e-13,2.2307553,1.6908789e-13,1.9641185,0.20468971,LSP
J0026.6-4600,PowerLaw         ,2927.8499,2.3778725e-14,1.9491359,2.421543e-14,1.9325786,0.011206574,
J0028.1+7505,LogParabola      ,2612.9458,4.8439998e-14,2.137679,6.9766716e-14,1.7521334,0.4220649,LSP
J0028.4+2001,PowerLaw         ,797.1038,1.4798234e-12,2.4137485,1.6966901e-12,2.3585162,0.11103255,LSP
J0028.8-0112,PowerLaw         ,3036.6772,1.1877558e-14,2.1475756,1.1982647e-14,2.1410205,0.005695018,ISP
J0028.9+3553,PowerLaw         ,1188.7821,2.1715164e-13,2.3308065,2.2038469e-13,2.3223476,0.009966631,LSP
J0029.0-7044,PowerLaw         ,1561.7175,2.1269541e-13,2.2181256,2.2124185e-13,2.1774933,0.03533172,LSP
J0029.4+2051,PowerLaw         ,8560.29,1.753427e-15,1.6566781,2.6615738e-15,1.4344691,0.30380714,HSP
J0030.2-1647,PowerLaw         ,3909.7446,2.0350397e-14,1.7863624,2.5148503e-14,1.6412055,0.13414232,HSP
J0030.3-4224,PowerLaw         ,624.17755,5.1575653e-12,2.5236237,5.447099e-12,2.5033674,0.05095111,LSP
J0030.6-0212,LogParabola      ,600.3621,7.140441e-12,2.403325,8.085248e-12,2.2993689,0.12841904,LSP
J0031.3+0726,PowerLaw         ,3832.859,1.2713504e-14,1.9156202,1.4573227e-14,1.8350496,0.08665938,ISP
J0032.3-5522,LogParabola      ,888.3778,6.7102644e-13,2.282854,7.9256306e-13,2.1189375,0.1687663,
J0032.4-2849,PowerLaw         ,1026.1088,2.1115028e-13,2.3642774,2.378288e-13,2.3034341,0.09098506,LSP
J0033.3-2040,PowerLaw         ,5567.3237,2.5798832e-15,1.805528,3.136443e-15,1.7402605,0.08482744,
J0033.5-1921,LogParabola      ,1571.1472,9.079116e-13,1.7602993,9.941095e-13,1.6196342,0.07244495,HSP
J0033.9+3858,PowerLaw         ,907.38934,4.4900168e-13,2.457633,4.7847766e-13,2.4148781,0.050773196,LSP
J0034.0-4116,PowerLaw         ,834.5273,4.854161e-13,2.5772064,4.971964e-13,2.5724854,0.018982885,LSP
J0035.0-5728,PowerLaw         ,601.7941,7.65443e-13,2.7021055,8.318684e-13,2.65502,0.07154652,ISP
J0035.2+1514,LogParabola      ,1944.4471,2.7514053e-13,1.854817,3.0382524e-13,1.7176269,0.08106969,ISP
J0035.8-0837,PowerLaw         ,2421.6023,2.0353248e-14,2.1029685,2.7948592e-14,1.9748406,0.25829485,LSP
J0035.8+6131,PowerLaw         ,944.92523,7.2420114e-13,2.7043743,8.1468626e-13,2.6315825,0.11148949,
J0035.9+5950,LogParabola      ,3201.1477,3.3162535e-13,1.7616578,3.538082e-13,1.6615051,0.05187776,HSP
J0036.9+1832,PowerLaw         ,944.586,4.389138e-13,2.3852646,5.0945245e-13,2.320947,0.11250243,
J0037.6+3653,PowerLaw         ,1428.5671,1.0619392e-13,2.3518124,1.2081414e-13,2.2677414,0.10734372,LSP
J0037.8+1239,PowerLaw         ,1310.302,4.890718e-13,2.2157862,4.8567964e-13,2.2195632,-0.004597567,HSP
J0037.9+2612,PowerLaw         ,890.96436,3.017508e-13,2.482798,3.5468736e-13,2.3656743,0.14940092,
J0038.1+0012,PowerLaw         ,2171.4019,9.0625797e-14,2.0260842,9.385085e-14,2.0066633,0.021510921,LSP
J0038.2-2459,LogParabola      ,703.05475,3.8869e-12,2.2622263,4.2389703e-12,2.1645997,0.089085646,LSP
J0038.7-0204,PowerLaw         ,383.4067,5.146112e-12,2.8872464,6.2177576e-12,2.7456284,0.22360884,
J0039.0-0946,PowerLaw         ,506.60794,2.4550277e-12,2.690274,2.7268624e-12,2.6325483,0.09802725,LSP
J0039.1-2219,PowerLaw         ,4570.5376,1.2795187e-14,1.7586851,1.2924735e-14,1.7529684,0.004720546,
J0039.1+4330,PowerLaw         ,2612.9978,3.232116e-14,2.0589235,3.9880866e-14,2.006387,0.15314369,ISP
J0040.3+4050,PowerLaw         ,5153.2227,8.686655e-15,1.9257007,7.360969e-15,1.984284,-0.074955806,LSP
J0040.4-2340,PowerLaw         ,1340.8136,1.2432316e-13,2.3491604,1.3185239e-13,2.3079824,0.05191687,ISP
J0040.9+3203,PowerLaw         ,1187.3983,1.2622417e-13,2.3658698,1.8556403e-13,1.9742998,0.5085279,
J0041.3+6052,LogParabola      ,899.7171,1.2371877e-12,2.7533631,1.9048385e-12,2.8616579,0.5618328,
J0041.4+3800,PowerLaw         ,4417.6294,8.012742e-15,1.9358172,7.1096015e-15,1.9866525,-0.057919636,HSP
J0041.7-1607,PowerLaw         ,7311.198,1.725113e-15,1.7193164,2.3627156e-15,1.639576,0.18582992,ISP
J0041.9-4702,PowerLaw         ,4072.099,4.2312785e-15,1.885675,5.5182104e-15,1.6849213,0.21301726,ISP
J0042.0+3640,PowerLaw         ,2822.759,2.0726027e-14,2.1009848,2.0200196e-14,2.1128678,-0.015462765,
J0042.2+2319,PowerLaw         ,1199.9126,3.4941397e-13,2.3218625,3.9507793e-13,2.2299035,0.120398484,LSP
J0043.5-0442,PowerLaw         ,4028.828,1.1637277e-14,1.9197034,1.246759e-14,1.8828746,0.04078972,
J0043.6+2223,PowerLaw         ,2646.3855,2.2441006e-14,2.147298,2.4609395e-14,2.030073,0.09146107,LSP
J0043.7-1116,PowerLaw         ,3149.5237,2.0924238e-14,1.9115086,2.733985e-14,1.592347,0.26773307,HSP
J0043.8+3425,LogParabola      ,1202.2004,1.6813148e-12,1.9526112,1.7858887e-12,1.864235,0.051662784,LSP
J0044.2-8424,PowerLaw         ,680.75977,9.438256e-13,2.6622696,9.43753e-13,2.6612625,0.00026436686,LSP
J0044.8+6802,PowerLaw         ,1738.0687,1.7341749e-13,2.433066,1.938771e-13,2.4131122,0.07549488,
J0045.1-3706,PowerLaw         ,505.547,3.853685e-12,2.5946522,3.9713298e-12,2.5788999,0.024906011,LSP
J0045.3+2128,LogParabola      ,2123.0813,3.0359976e-13,1.8091009,3.3101798e-13,1.6690748,0.07630503,HSP
J0045.7+1217,PowerLaw         ,2174.0698,1.9151606e-13,1.9824255,1.9792615e-13,1.9571127,0.02066096,
J0047.0+5657,LogParabola      ,1706.669,3.2534945e-13,2.1599035,3.6701862e-13,2.0170789,0.117132194,LSP
J0047.1-6203,PowerLaw         ,340.78207,2.4373992e-12,2.9848895,3.8727333e-12,3.1707106,0.6378266,
J0047.9+3947,PowerLaw         ,2140.3943,1.7147713e-13,1.9808937,1.7949493e-13,1.9496845,0.027746972,
J0047.9+5448,PowerLaw         ,17948.922,5.823629e-16,1.575197,5.7095987e-16,1.5806273,-0.008523053,HSP
J0047.9+2233,PowerLaw         ,1176.5588,3.9004496e-13,2.5089388,3.985083e-13,2.5131338,0.015077729,LSP
J0048.6-2427,PowerLaw         ,2483.3467,3.2485255e-14,2.0449753,3.770886e-14,1.9769828,0.10237931,ISP
J0049.0+2252,PowerLaw         ,2917.3953,2.1038066e-14,2.2272182,2.2141609e-14,2.201496,0.04208052,ISP
J0049.1+4223,PowerLaw         ,4544.409,7.0784964e-15,1.9263899,8.355469e-15,1.7699511,0.12122541,
J0049.4-5402,PowerLaw         ,1520.2329,1.34888e-13,2.186633,1.5743595e-13,2.0520005,0.14205176,
J0049.5-4150,PowerLaw         ,3563.7036,8.63819e-15,1.992389,9.271981e-15,1.9327539,0.0557865,HSP
J0049.6-4500,PowerLaw         ,717.833,4.8860774e-13,2.6326447,5.204116e-13,2.5826871,0.060025595,LSP
J0049.7+0237,PowerLaw         ,1014.31903,1.5282971e-12,2.210674,1.6447439e-12,2.1641383,0.057245392,LSP
J0050.0-5736,PowerLaw         ,681.86005,1.6949595e-12,2.6166286,1.7098558e-12,2.6115556,0.008495748,LSP
J0050.4-0452,PowerLaw         ,855.3769,1.8886535e-12,2.3781056,2.049339e-12,2.3358188,0.06921294,LSP
J0050.7-0929,LogParabola      ,924.4346,4.452433e-12,2.016378,4.755771e-12,1.9210192,0.061110992,ISP
J0051.1-0648,LogParabola      ,754.0611,2.2154832e-12,2.3505692,2.5837555e-12,2.232562,0.14849661,LSP
J0051.2-6242,LogParabola      ,2200.7866,3.325054e-13,1.7622628,3.685699e-13,1.5837516,0.09435062,HSP
J0051.5-4220,LogParabola      ,330.42242,7.08519e-12,2.796241,8.835072e-12,2.5558639,0.28053254,LSP
J0052.9-6644,PowerLaw         ,2711.3323,1.7704752e-14,2.0534275,1.7671882e-14,2.0534894,-0.0010996925,
J0054.4+8627,PowerLaw         ,713.3224,1.0076347e-12,2.7550619,1.1103113e-12,2.667347,0.12057699,LSP
J0054.7-2455,PowerLaw         ,3205.0996,7.363034e-14,1.774527,8.418251e-14,1.683218,0.07679502,HSP
J0054.8-1954,PowerLaw         ,1311.3871,7.50202e-14,2.3773654,8.437352e-14,2.357128,0.07247266,LSP
J0055.1-1219,PowerLaw         ,1026.6163,5.2032917e-13,2.3250039,6.055355e-13,2.2551606,0.1317996,LSP
J0056.3-0935,PowerLaw         ,2962.7505,8.397659e-14,1.8729496,8.518212e-14,1.8635517,0.0069121737,ISP
J0056.4-2118,LogParabola      ,1603.0455,3.2053657e-13,1.9121008,3.6874914e-13,1.7324187,0.123462655,ISP
J0056.5-3936,LogParabola      ,2174.7717,1.905369e-14,2.1929393,4.138434e-14,2.0181615,0.9896269,LSP
J0056.6-4452,PowerLaw         ,1252.8837,9.6961224e-14,2.3866808,1.1544586e-13,2.2175581,0.18293926,LSP
J0056.6-5317,PowerLaw         ,1789.2737,5.8944074e-14,2.1774266,7.04324e-14,1.9428738,0.19670728,ISP
J0056.8+1626,PowerLaw         ,1974.4243,4.524276e-14,2.1954598,5.4222496e-14,1.8644179,0.23278727,LSP
J0057.0+4101,PowerLaw         ,3007.7026,1.3542049e-14,2.0549355,1.7686722e-14,1.935282,0.18859833,ISP
J0057.3+2216,PowerLaw         ,1667.181,5.896013e-14,2.2262154,7.468329e-14,2.034954,0.2153743,LSP
J0057.7+3023,PowerLaw         ,1063.2654,3.2665393e-13,2.3742213,3.1381923e-13,2.3983154,-0.029270882,LSP
J0058.0-0539,PowerLaw         ,870.5273,8.4557784e-13,2.45726,8.7505887e-13,2.4435415,0.02553405,LSP
J0058.0-3233,LogParabola      ,993.8296,1.4235198e-12,2.1080673,1.6133093e-12,1.9158047,0.14846759,LSP
J0058.3+1723,PowerLaw         ,9716.53,9.049526e-16,1.6250492,1.4317017e-15,1.4172249,0.28999045,HSP
J0058.4+3315,PowerLaw         ,1297.756,1.5959573e-13,2.3432217,1.6617266e-13,2.3017433,0.032184698,LSP
J0058.6-1140,PowerLaw         ,2718.2024,1.6386572e-14,2.1070924,1.516605e-14,2.0988638,-0.038945217,
J0059.2+0006,PowerLaw         ,1449.26,9.8434356e-14,2.3763874,9.850827e-14,2.3754966,0.00013637,LSP
J0059.3-0152,PowerLaw         ,4984.308,1.00871e-14,1.8054401,1.2164677e-14,1.6430991,0.125831,HSP
J0059.5-3512,PowerLaw         ,3031.2673,1.5319174e-14,1.9390283,2.2618026e-14,1.5547608,0.41747433,
J0059.5-3338,PowerLaw         ,531.86536,9.316717e-13,2.8083227,9.117083e-13,2.8064938,-0.015910758,LSP
J0100.3+0745,LogParabola      ,1592.8945,5.5491717e-13,1.9098004,6.4778624e-13,1.6839303,0.15141016,ISP
J0101.0-0059,PowerLaw         ,1628.8081,6.800335e-14,2.3781888,6.7182825e-14,2.3888803,-0.009977773,ISP
J0101.7-5455,PowerLaw         ,9241.819,1.0983491e-15,1.6367198,1.470786e-15,1.4268727,0.19879729,
J0101.8-7543,PowerLaw         ,519.01465,9.668849e-13,2.7899492,8.9658267e-13,2.8211377,-0.049035013,
J0102.0+1639,PowerLaw         ,1879.3787,4.7811232e-14,2.234612,5.758367e-14,2.0393407,0.20584406,LSP
J0102.4+4214,PowerLaw         ,509.37625,3.8000297e-12,2.6797183,4.4909593e-12,2.6228461,0.15485987,LSP
J0102.4+0942,PowerLaw         ,4462.078,9.674467e-15,1.9697081,1.1286117e-14,1.749687,0.14761876,
J0102.6-5639,PowerLaw         ,3064.938,1.625143e-14,2.0922022,1.897345e-14,1.9755791,0.120559104,LSP
J0102.7-2001,PowerLaw         ,10026.008,9.240858e-16,1.5984182,1.6302833e-15,0.8838208,0.67983896,HSP
J0102.8+5824,LogParabola      ,900.7438,6.606533e-12,2.2917833,7.0998867e-12,2.2180364,0.065083005,LSP
J0103.1+4954,PowerLaw         ,717.4907,6.96166e-13,2.734197,7.8321323e-13,2.7208214,0.08780076,
J0103.5+1526,PowerLaw         ,1762.208,6.0980667e-14,2.2414632,6.397532e-14,2.2239242,0.027656414,
J0103.5+5337,LogParabola      ,3777.3481,4.469229e-14,1.7933552,5.2377326e-14,1.6273761,0.113353,
J0103.8+1321,PowerLaw         ,2306.4539,4.68613e-14,2.0816712,5.2771203e-14,1.9321544,0.107831635,
J0104.8-2416,PowerLaw         ,556.16895,2.4108701e-12,2.5919423,2.684862e-12,2.5304377,0.102076694,LSP
J0105.1+3929,PowerLaw         ,1082.8376,5.0582135e-13,2.304167,5.5826594e-13,2.2339084,0.08172605,LSP
J0106.9-4832,PowerLaw         ,1469.3046,5.285472e-14,2.3158007,4.6626904e-14,2.4617438,-0.07735621,LSP
J0107.3-1210,PowerLaw         ,1369.3246,1.2883208e-13,2.288034,1.4585319e-13,2.277586,0.08903499,ISP
J0107.4+0334,PowerLaw         ,1693.7655,7.146388e-14,2.3538492,6.598909e-14,2.4235396,-0.055053283,LSP
J0108.1-0039,PowerLaw         ,680.9359,9.802144e-13,2.743876,1.0741629e-12,2.7065592,0.09156337,LSP
J0108.6+0134,LogParabola      ,508.14914,7.510988e-11,2.3618586,8.382718e-11,2.2844024,0.10178678,LSP
J0109.1+1815,PowerLaw         ,1572.5552,3.0151565e-13,2.1103554,3.285502e-13,2.0484786,0.062079858,ISP
J0109.3+2401,PowerLaw         ,2530.3523,2.5196162e-14,2.1986058,2.4208568e-14,2.2381473,-0.030836057,ISP
J0109.7+6133,LogParabola      ,767.87463,6.816828e-12,2.6183212,8.137738e-12,2.5647352,0.15811762,LSP
J0110.0-4019,PowerLaw         ,3930.7288,1.1149479e-14,1.8152498,1.3746152e-14,1.6957281,0.13271405,HSP
J0110.1+6805,PowerLaw         ,3206.9573,2.1253205e-13,1.9962715,2.1542279e-13,1.9869623,0.008648741,ISP
J0110.2+4151,PowerLaw         ,11470.652,8.3705056e-16,1.6552483,8.7513713e-16,1.6427437,0.018502885,HSP
J0110.7-1254,PowerLaw         ,2793.2805,2.8157903e-14,2.0305126,2.684771e-14,2.0392933,-0.022025993,HSP
J0110.9+4344,PowerLaw         ,1870.1227,5.5701195e-14,2.2594552,5.6125867e-14,2.2587316,0.0055961567,ISP
J0111.4+0534,PowerLaw         ,4545.919,5.3488034e-15,1.916776,6.4384135e-15,1.8181016,0.13303283,ISP
J0111.5-2546,PowerLaw         ,1171.5215,1.1264391e-13,2.3997037,1.3160293e-13,2.133579,0.19240168,ISP
J0112.0-6634,PowerLaw         ,501.89084,2.0710382e-12,2.727102,2.3529275e-12,2.6754267,0.11739218,LSP
J0112.1+2245,LogParabola      ,755.25354,1.49719e-11,2.0853996,1.59607e-11,2.0057313,0.057088297,LSP
J0112.1-0321,PowerLaw         ,744.41296,7.9798646e-13,2.5255811,9.378629e-13,2.4799507,0.1411398,ISP
J0112.6-3158,PowerLaw         ,3693.0947,6.3007033e-15,1.9291226,1.139379e-14,1.381114,0.730005,ISP
J0112.8-7506,PowerLaw         ,2789.082,4.168458e-14,2.0239904,5.1610866e-14,1.7887243,0.21811542,ISP
J0112.8+3208,LogParabola      ,500.2178,1.827932e-11,2.3405662,1.9424214e-11,2.25158,0.06694947,LSP
J0113.1-3553,PowerLaw         ,757.01025,1.2174895e-12,2.4037652,1.3494169e-12,2.3358436,0.0893292,LSP
J0113.4+4948,LogParabola      ,991.5856,1.9750722e-12,2.2192433,2.1209844e-12,2.134458,0.06875474,LSP
J0113.7+0225,PowerLaw         ,1426.6522,1.4451534e-13,2.4827306,1.4016274e-13,2.5182672,-0.026831115,LSP
J0114.0+6418,PowerLaw         ,4720.403,1.665016e-14,2.1104486,1.8774485e-14,2.020361,0.09233403,ISP
J0114.8+1326,PowerLaw         ,1461.2761,5.553859e-13,2.106443,5.576902e-13,2.1036708,0.002630385,ISP
J0114.9-3400,PowerLaw         ,7169.9624,3.2777905e-15,1.7209529,3.023973e-15,1.7517089,-0.031371165,ISP
J0115.1+2622,PowerLaw         ,2453.4875,2.6670548e-14,2.211382,2.4109414e-14,2.2880497,-0.055971645,ISP
J0115.1-0129,PowerLaw         ,573.66925,1.9050798e-12,2.7212763,2.1195142e-12,2.7141461,0.09997107,LSP
J0115.6+0356,PowerLaw         ,1548.2242,5.5706167e-13,2.0838225,6.084729e-13,2.011855,0.07083929,ISP
J0115.8+2519,PowerLaw         ,2499.04,2.7674204e-13,1.917892,2.7711516e-13,1.917033,0.0008220426,HSP
J0116.0-1136,PowerLaw         ,775.6615,2.0995317e-12,2.3620806,2.2582893e-12,2.3327956,0.05733915,LSP
J0116.0-2745,PowerLaw         ,4946.766,7.19183e-15,1.8867284,8.38664e-15,1.725325,0.11928727,HSP
J0116.2-6153,PowerLaw         ,3295.5454,2.5330122e-14,1.874531,2.898104e-14,1.7990191,0.079999596,ISP
J0116.5-2812,PowerLaw         ,2297.5923,2.1881172e-14,2.2347524,1.9762422e-14,2.313979,-0.06126223,
J0116.5-3046,PowerLaw         ,520.4114,9.774165e-13,2.6980448,1.1430618e-12,2.574519,0.1505372,
J0117.5-2442,PowerLaw         ,5826.5903,2.4641158e-15,1.8293952,3.3976298e-15,1.068352,0.47683516,
J0117.8-2109,PowerLaw         ,1358.478,4.6909845e-13,2.3761268,5.33598e-13,2.3323944,0.11489914,LSP
J0118.7-0848,PowerLaw         ,717.7695,4.570594e-13,2.5956528,6.3015993e-13,2.6016061,0.28687084,LSP
J0118.9-2141,LogParabola      ,1069.1705,3.2087557e-12,2.259725,3.5727853e-12,2.2505295,0.090119965,LSP
J0119.0-1458,PowerLaw         ,3796.894,2.3134814e-14,1.8034194,2.757701e-14,1.6502172,0.12012213,HSP
J0119.4-5354,PowerLaw         ,1054.0409,2.0295168e-13,2.4146552,1.9056996e-13,2.4698167,-0.048152484,LSP
J0119.6+4158,PowerLaw         ,1696.4119,4.5851686e-14,2.2944677,6.088246e-14,2.3279738,0.19334514,
