Source_Name,SpectrumType,Pivot_Energy,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,SED_class
J1432.2+5051,PowerLaw         ,1757.4846,5.2851143e-14,2.240086,5.3920356e-14,2.2315497,0.012907342,ISP
J1433.7-7304,PowerLaw         ,14720.49,5.322644e-16,1.6590976,8.863135e-16,0.41509968,0.99923587,ISP
J1434.8+6640,PowerLaw         ,6016.297,3.9059205e-15,1.683334,4.818064e-15,1.5933366,0.115776934,ISP
J1435.3+7120,LogParabola      ,1915.124,2.6136889e-14,2.1989753,4.686499e-14,1.9454843,0.6963593,ISP
J1440.9+0609,PowerLaw         ,2817.6191,8.134725e-14,2.120415,8.759724e-14,2.057354,0.060379405,ISP
J1441.7+1836,PowerLaw         ,2515.378,4.438464e-14,2.0315459,4.8981777e-14,2.0124412,0.06339363,ISP
J1442.0+4348,PowerLaw         ,1943.8676,7.8265966e-14,2.0654974,8.703867e-14,1.9674822,0.08418442,ISP
J1442.2+0622,LogParabola      ,1225.3586,2.658399e-13,2.5476654,3.6534965e-13,2.6975224,0.31902197,ISP
J1443.6+2515,PowerLaw         ,13624.67,9.612842e-16,1.7804939,1.2404173e-15,1.7337602,0.14592233,ISP
J1445.2-1954,PowerLaw         ,2301.0618,3.092597e-14,2.171884,2.4092648e-14,2.282117,-0.08977321,ISP
J1449.5+2746,PowerLaw         ,10074.007,8.5582684e-16,1.5448941,1.5777453e-15,1.2864954,0.39635313,ISP
J1454.4+5124,LogParabola      ,1384.4379,1.9684209e-12,2.0229645,2.117936e-12,1.9684027,0.055471186,ISP
J1459.0+7140,PowerLaw         ,756.9995,8.8458884e-13,2.499062,9.598627e-13,2.4513307,0.07094693,ISP
J1500.9+5528,PowerLaw         ,2707.4055,2.5552899e-14,2.1163476,3.0541057e-14,2.0556004,0.1408769,ISP
J1501.0+2238,PowerLaw         ,1798.882,3.6736955e-13,2.0017154,4.0060422e-13,1.9418399,0.057129234,ISP
J1504.9+2027,PowerLaw         ,1268.4686,1.8928217e-13,2.3238244,1.7726125e-13,2.3420038,-0.03816317,ISP
J1506.4+4331,PowerLaw         ,2033.4966,3.0308933e-14,2.3009229,2.8184283e-14,2.3391387,-0.045952074,ISP
J1506.6+0813,LogParabola      ,2755.134,1.1365625e-13,1.7853948,1.2945768e-13,1.5972033,0.110300615,ISP
J1507.2+1721,LogParabola      ,3634.0498,2.4552576e-14,1.8085612,3.2969575e-14,1.5336596,0.2414089,ISP
J1507.3-3710,PowerLaw         ,1718.557,1.111046e-13,2.2525094,1.3276564e-13,2.1835153,0.13500483,ISP
J1508.4+7717,PowerLaw         ,1991.6207,4.6016864e-14,2.1788163,3.9264402e-14,2.2716959,-0.085229784,ISP
J1509.7+5556,PowerLaw         ,3275.5417,3.2683047e-14,1.8808006,3.8661772e-14,1.7478467,0.12708047,ISP
J1513.4-3721,PowerLaw         ,2681.7383,4.3395053e-14,2.10803,4.7623977e-14,2.0744398,0.05688276,ISP
J1514.6-2044,PowerLaw         ,1773.5499,9.610899e-14,2.2019184,1.07198437e-13,2.1384902,0.076654024,ISP
J1516.1+4351,PowerLaw         ,1335.3894,1.184276e-13,2.4629574,1.5315218e-13,1.7694468,0.7001857,ISP
J1530.5-3026,PowerLaw         ,3056.7542,2.8986545e-14,2.096708,3.480557e-14,2.010549,0.13316992,ISP
J1530.9+5736,PowerLaw         ,2406.6108,3.907768e-14,2.0560513,4.100252e-14,2.0276096,0.029474597,ISP
J1531.7+4710,PowerLaw         ,2561.3928,2.0699978e-14,2.0655136,1.9924346e-14,2.0969744,-0.023373986,ISP
J1532.0+3016,PowerLaw         ,2846.7322,5.5024443e-14,1.9234539,5.73247e-14,1.8926469,0.025825743,ISP
J1533.2+1855,PowerLaw         ,4858.864,1.3991146e-14,1.8192956,1.3339107e-14,1.8476659,-0.02219305,ISP
J1534.8+3716,PowerLaw         ,3258.8997,2.5480965e-14,2.0565774,2.5675652e-14,2.0507998,0.0049666683,ISP
J1535.4+3919,PowerLaw         ,1630.2664,8.201982e-14,2.1987886,1.027531e-13,2.1132095,0.17002435,ISP
J1539.7-1127,PowerLaw         ,4683.5674,1.874527e-14,1.8466288,2.0805272e-14,1.7912204,0.061638787,ISP
J1543.0+6130,LogParabola      ,998.5599,6.000978e-12,1.9871854,6.4359663e-12,1.8996209,0.059501566,ISP
J1543.6+0452,PowerLaw         ,3797.1255,3.372126e-14,1.8749483,3.7717784e-14,1.7793213,0.07375624,ISP
J1548.3+1456,LogParabola      ,1245.0938,1.0456278e-12,2.051452,1.1710482e-12,1.9135095,0.10505324,ISP
J1549.4+7409,PowerLaw         ,778.0454,4.4163097e-13,2.6169615,4.0368558e-13,2.6591012,-0.059478182,ISP
J1554.9+2143,PowerLaw         ,1380.1046,1.2567325e-13,2.308805,1.6843018e-13,2.094948,0.2725412,ISP
J1558.9-6432,PowerLaw         ,2763.2554,2.078706e-13,1.9744248,2.1598561e-13,1.9534239,0.022572871,ISP
J1559.1+6736,PowerLaw         ,2702.9216,2.4170871e-14,2.0021865,2.8865602e-14,1.8451042,0.14218973,ISP
J1602.0-0641,PowerLaw         ,1979.6146,5.5006123e-14,2.2334785,7.6325814e-14,2.0550776,0.28710064,ISP
J1602.2+3051,PowerLaw         ,1737.7949,5.4147743e-14,2.2526202,5.094538e-14,2.3036647,-0.036888406,ISP
J1603.8+5009,PowerLaw         ,3253.043,2.28278e-14,1.8931025,2.8574487e-14,1.7402432,0.17282695,ISP
J1603.8-4903,LogParabola      ,3305.2322,4.855464e-13,2.00969,5.1268966e-13,1.9108852,0.061045717,ISP
J1606.9+5919,PowerLaw         ,2350.1523,2.1970698e-14,2.1136487,2.6553168e-14,1.8019397,0.2234729,ISP
J1615.6+4712,PowerLaw         ,1761.3514,1.4206082e-13,2.1893528,1.5045852e-13,2.1600478,0.047654476,ISP
J1616.7+3327,PowerLaw         ,1999.674,3.8999714e-14,2.234531,4.836889e-14,2.028388,0.22307593,ISP
J1617.3-1513,LogParabola      ,3742.825,1.9061252e-14,2.0136728,3.4027546e-14,1.7419416,0.59825724,ISP
J1618.8+0620,PowerLaw         ,2419.8362,2.36995e-14,2.095425,3.1630656e-14,1.8499694,0.32382476,ISP
J1626.6-7639,PowerLaw         ,3273.7795,4.0423756e-14,2.0403686,4.0436475e-14,2.037512,0.0018868974,ISP
J1633.8+0701,PowerLaw         ,1918.0703,1.0152913e-13,2.1461809,1.1499519e-13,2.092361,0.08619688,ISP
J1637.1+1316,PowerLaw         ,1960.8143,4.491004e-14,2.2570722,5.073786e-14,2.18219,0.09600696,ISP
J1647.5+2911,PowerLaw         ,1717.439,7.3024025e-14,2.2702882,6.800739e-14,2.3102636,-0.041398086,ISP
J1649.4+5235,PowerLaw         ,1468.9913,5.175053e-13,2.083841,5.566559e-13,2.0364957,0.050945166,ISP
J1704.5-0527,PowerLaw         ,3359.1785,8.1644164e-14,2.0174031,7.838966e-14,2.0346706,-0.02138718,ISP
J1705.0+7134,PowerLaw         ,1400.2363,9.1701345e-14,2.3383868,1.0383649e-13,2.1932738,0.1234815,ISP
J1706.8+3004,PowerLaw         ,2657.2852,1.8936643e-14,2.1446934,1.78793e-14,2.1659284,-0.033931486,ISP
J1713.7+8844,PowerLaw         ,5943.778,2.922386e-15,1.8349454,3.7893455e-15,1.7066066,0.16567628,ISP
J1719.3+1205,PowerLaw         ,5515.278,1.1671133e-14,1.8852413,1.1147519e-14,1.9113324,-0.024693057,ISP
J1725.5+5851,PowerLaw         ,1522.0763,2.2423289e-13,2.2020025,2.3336668e-13,2.1756244,0.029716063,ISP
J1730.8+3715,PowerLaw         ,2309.7744,6.439949e-14,2.0518572,7.958909e-14,1.8903337,0.18157472,ISP
J1733.4+5428,PowerLaw         ,435.07394,2.2865e-12,2.8772767,3.0389148e-12,2.7368808,0.34335437,ISP
J1738.2+4000,PowerLaw         ,1525.2115,6.3943276e-14,2.5168355,5.5864408e-14,2.582937,-0.08313109,ISP
J1738.3+3228,PowerLaw         ,1347.0469,7.549093e-14,2.4540486,6.035822e-14,2.5779128,-0.10755673,ISP
J1741.1+7226,PowerLaw         ,1160.6191,1.3654002e-13,2.4209182,1.4262823e-13,2.3876548,0.0364723,ISP
J1741.2+5739,PowerLaw         ,1395.6533,8.390433e-14,2.378183,7.73773e-14,2.4246912,-0.04844325,ISP
J1744.6-5713,PowerLaw         ,3409.387,3.762936e-14,1.9990162,4.1525048e-14,1.9261727,0.06818861,ISP
J1748.6+7005,LogParabola      ,1080.4701,3.898381e-12,2.0305948,4.088635e-12,1.9526749,0.0479499,ISP
J1754.2+3212,LogParabola      ,1403.5868,1.1771695e-12,1.9195089,1.3140614e-12,1.7479241,0.10541302,ISP
J1758.2+6532,PowerLaw         ,1091.6588,1.1992915e-13,2.4060824,1.6323455e-13,2.3192863,0.40884942,ISP
J1800.1+7037,PowerLaw         ,2997.3208,2.2775913e-14,2.1245654,2.6600041e-14,1.9539727,0.15024164,ISP
J1806.3+5345,PowerLaw         ,1017.4818,2.888544e-13,2.5268157,3.1630192e-13,2.5149996,0.07346563,ISP
J1807.2+6429,PowerLaw         ,3179.6685,1.7270268e-14,1.9907633,1.676482e-14,2.0081782,-0.015118441,ISP
J1808.2+3500,PowerLaw         ,1887.7129,1.11698594e-13,2.260256,1.2223267e-13,2.249624,0.0639568,ISP
J1811.0+1608,PowerLaw         ,3085.1038,3.4419394e-14,2.0684927,4.0960674e-14,1.9614232,0.13082758,ISP
J1819.1+2133,PowerLaw         ,2926.2246,3.9151055e-14,2.07513,3.9923966e-14,2.0568676,0.013877554,ISP
J1823.5+6858,LogParabola      ,1580.6775,2.5929885e-13,2.2114787,3.223956e-13,1.9700348,0.26455405,ISP
J1828.0+2634,PowerLaw         ,4172.182,8.818029e-15,1.9881089,1.1602347e-14,1.9208791,0.19702806,ISP
J1830.0+1324,PowerLaw         ,2812.6338,6.3442544e-14,2.0821168,6.9672546e-14,2.0128543,0.068700984,ISP
J1832.6-5658,PowerLaw         ,2019.9979,2.1314611e-13,2.1316128,2.2940116e-13,2.072349,0.059949454,ISP
J1836.4+3137,PowerLaw         ,1683.9824,2.0084599e-13,2.3694236,2.0995171e-13,2.3672295,0.029396461,ISP
J1838.0-5959,PowerLaw         ,4340.005,1.2535367e-14,1.9048018,1.7160574e-14,1.6138718,0.2885543,ISP
J1844.8-3248,PowerLaw         ,4684.3994,8.9449585e-15,1.9356602,1.136959e-14,1.844591,0.13509132,ISP
J1848.9+4247,PowerLaw         ,3288.7139,2.3834242e-14,2.0283806,2.350535e-14,2.032873,-0.0066815554,ISP
J1902.4-0629,PowerLaw         ,6878.089,4.5118324e-15,1.9499894,4.5344422e-15,1.9503589,0.0005150249,ISP
J1921.8-1607,LogParabola      ,3231.8608,9.419351e-14,1.8265616,1.0689942e-13,1.701963,0.09151076,ISP
J1929.4+6146,PowerLaw         ,2048.1309,6.3810245e-14,2.3623805,7.410999e-14,2.267651,0.15434517,ISP
J1939.8-4928,PowerLaw         ,2317.2957,5.2427877e-14,2.0996878,5.563537e-14,2.0619557,0.039457634,ISP
J1942.1+4011,PowerLaw         ,1812.8339,1.3152946e-13,2.2108967,1.512342e-13,2.1198943,0.110139094,ISP
J1942.5-5827,PowerLaw         ,1801.2153,6.7506534e-14,2.2219794,7.150963e-14,2.158537,0.04839174,ISP
J1946.0+0937,PowerLaw         ,3408.7163,2.7452253e-14,2.117648,2.7992614e-14,2.1069145,0.01215467,ISP
J1953.0+7651,PowerLaw         ,2577.6052,1.7626756e-14,2.2053006,2.2855256e-14,2.0551467,0.22325295,ISP
J2001.7+7040,PowerLaw         ,2306.5352,8.469544e-14,2.1550949,9.297878e-14,2.1186585,0.062284786,ISP
J2012.0+4629,LogParabola      ,1727.1395,1.4616805e-12,2.059918,1.6217922e-12,1.9249882,0.09870337,ISP
J2016.3-0903,LogParabola      ,1676.7667,4.1389228e-13,1.9787343,4.5675345e-13,1.8575981,0.084651805,ISP
J2018.5+3852,LogParabola      ,4228.485,6.982833e-14,2.0874095,8.964184e-14,1.8255959,0.2843473,ISP
J2021.9+0629,PowerLaw         ,2572.2437,8.2941995e-14,2.082952,9.900649e-14,1.9512355,0.15111029,ISP
J2022.3-4513,LogParabola      ,1016.07544,9.200639e-13,2.1522417,1.0212042e-12,2.021216,0.101511486,ISP
J2023.8-4828,PowerLaw         ,2480.3801,2.0558296e-14,2.1099908,2.2587436e-14,1.9989408,0.06948771,ISP
J2024.4-0847,PowerLaw         ,3005.0403,6.286181e-14,2.0086782,6.754984e-14,1.9456744,0.05262584,ISP
J2026.1+7645,PowerLaw         ,10617.214,1.7489645e-15,1.661071,2.3846015e-15,1.5378773,0.17454214,ISP
J2030.9-1621,PowerLaw         ,2542.3545,3.6133206e-14,2.1106176,3.799185e-14,2.0649588,0.037154872,ISP
J2031.8+1619,PowerLaw         ,1083.0092,2.1105127e-13,2.4562178,2.499971e-13,2.414405,0.11676385,ISP
J2036.4+6553,LogParabola      ,2258.2292,1.216663e-13,2.0495775,1.4576822e-13,1.9205296,0.14898965,ISP
J2036.9-3329,PowerLaw         ,6512.8086,7.9334554e-15,1.72566,9.608934e-15,1.2219082,0.24851938,ISP
J2044.0+1036,PowerLaw         ,2452.9253,3.3850808e-14,2.179696,4.0520477e-14,0.7064997,0.9999826,ISP
J2045.1-2346,PowerLaw         ,2687.6826,3.7424067e-14,2.0192695,4.2244928e-14,1.9321226,0.087368876,ISP
J2048.6-6804,PowerLaw         ,1976.5104,9.20229e-14,2.1672108,9.784391e-14,2.1327724,0.041414924,ISP
J2049.9-2453,PowerLaw         ,1679.475,6.0882655e-14,2.3468466,8.648935e-14,2.053941,0.56652397,ISP
J2055.4-0504,PowerLaw         ,1629.2277,6.877191e-14,2.2646577,7.603328e-14,2.2454314,0.06706143,ISP
J2103.8-6233,LogParabola      ,1231.8632,1.0590037e-12,2.005434,1.1939174e-12,1.8579279,0.10795457,ISP
J2104.7+0108,PowerLaw         ,2500.269,2.471194e-14,2.111361,3.3317025e-14,1.9076883,0.22570392,ISP
J2108.9-6638,PowerLaw         ,1607.784,2.9701152e-13,2.1165648,2.999367e-13,2.111245,0.0062542306,ISP
J2110.3+0404,PowerLaw         ,3178.7998,2.4520614e-14,2.0744119,2.5949137e-14,2.030385,0.04350698,ISP
J2115.2+1218,PowerLaw         ,3190.1274,3.4964927e-14,2.0099163,3.3377404e-14,2.0325344,-0.02367208,ISP
J2116.2+3339,LogParabola      ,1649.2391,1.1099018e-12,1.8997059,1.2450697e-12,1.7467119,0.09836473,ISP
J2116.3+1015,PowerLaw         ,1037.6096,1.8294123e-13,2.4446945,2.0936074e-13,1.0293093,0.9999908,ISP
J2118.8-0723,PowerLaw         ,399.61365,2.7138684e-12,2.8200145,3.2181972e-12,2.75792,0.13960332,ISP
J2134.5-2130,PowerLaw         ,2061.3474,1.8447941e-13,1.9962465,2.053693e-13,1.9281484,0.07140508,ISP
J2138.3+3556,PowerLaw         ,4614.3193,7.888986e-15,1.9131839,9.410999e-15,1.793253,0.13473111,ISP
J2139.2-2214,PowerLaw         ,813.4126,4.0766023e-13,2.5581334,3.622455e-13,2.6033218,-0.07278513,ISP
J2139.4-4235,LogParabola      ,854.7093,7.488533e-12,2.0122356,7.892097e-12,1.9292228,0.049140666,ISP
J2142.8+1958,PowerLaw         ,6137.153,4.7083804e-15,1.7948155,6.055703e-15,1.5857098,0.18951313,ISP
J2144.2+3132,PowerLaw         ,1961.0558,1.7488002e-13,2.1122744,1.9009146e-13,2.0643253,0.057321157,ISP
J2144.8-1817,PowerLaw         ,4654.2285,5.286167e-15,1.9490254,5.4597355e-15,1.9439406,0.005196234,ISP
J2145.5+1006,PowerLaw         ,7811.3115,2.1377943e-15,1.7872863,2.4903948e-15,1.709229,0.09196067,ISP
J2148.0-0733,PowerLaw         ,2726.3938,4.4715798e-14,1.9888076,5.1049632e-14,1.8358792,0.106608704,ISP
J2150.1-1410,PowerLaw         ,4536.76,1.9660123e-14,1.7779857,2.4269647e-14,1.6083375,0.14216752,ISP
J2150.7-1750,PowerLaw         ,705.5822,8.9158916e-13,2.5493522,9.294017e-13,2.524561,0.030924302,ISP
J2150.8+1118,PowerLaw         ,2778.8396,2.435761e-14,2.082938,2.5713577e-14,2.0147858,0.043940652,ISP
J2152.0-1205,PowerLaw         ,3197.258,2.000322e-14,2.0671723,2.5091782e-14,1.884256,0.21194665,ISP
J2153.1-0041,PowerLaw         ,7707.887,3.4525057e-15,1.7906743,3.5060009e-15,1.7851553,0.005923538,ISP
J2156.9-0854,PowerLaw         ,2107.1067,6.318999e-14,2.0869882,7.793376e-14,1.805284,0.22111155,ISP
J2204.3+0438,PowerLaw         ,1052.8583,4.6303103e-13,2.3812492,5.3858675e-13,2.3347106,0.12412771,ISP
J2208.1-4507,PowerLaw         ,5180.2305,2.967999e-15,1.841091,3.1574553e-15,1.7863754,0.051447727,ISP
J2211.0-0003,PowerLaw         ,3556.0847,1.6805127e-14,1.9540116,1.9620448e-14,1.8321719,0.10644367,ISP
J2212.2-7251,PowerLaw         ,880.7687,2.6267844e-13,2.555473,2.852101e-13,2.4562159,0.08944021,ISP
J2227.9+0036,LogParabola      ,2476.6636,1.3438287e-13,2.0423825,1.5612968e-13,1.9566466,0.12702918,ISP
J2228.5+2211,PowerLaw         ,1379.8256,1.5964737e-13,2.3735905,1.8726764e-13,2.282062,0.15593597,ISP
J2228.6-1636,PowerLaw         ,2180.5054,6.422662e-14,2.0575008,6.6639416e-14,2.0310411,0.02482658,ISP
J2232.3+6246,PowerLaw         ,1549.7396,2.4425443e-13,2.5156229,3.0487657e-13,2.6646314,0.17032166,ISP
J2235.3+1818,PowerLaw         ,1836.099,9.404347e-14,2.1762,1.1761314e-13,1.9378691,0.2593928,ISP
J2235.8-3627,PowerLaw         ,1006.13434,8.9095105e-13,2.2293274,9.804872e-13,2.1649897,0.07679844,ISP
J2244.6+2502,PowerLaw         ,2010.9736,5.376447e-14,2.1605945,6.7734345e-14,1.8086939,0.2960791,ISP
J2245.9+1544,PowerLaw         ,3327.9377,5.1694526e-14,1.9640502,5.700859e-14,1.8819261,0.07561085,ISP
J2250.4-4206,PowerLaw         ,1783.0431,1.3117393e-13,2.086344,1.3215161e-13,2.0824473,0.004221038,ISP
J2251.5-4928,PowerLaw         ,2716.471,7.44949e-14,1.851121,8.7057525e-14,1.7336873,0.10201406,ISP
J2252.6+1245,PowerLaw         ,3952.3955,8.63386e-15,1.9442785,1.0713881e-14,1.9361018,0.11333317,ISP
J2254.8-2725,PowerLaw         ,4538.2188,1.7059877e-14,2.0121315,1.7408689e-14,1.9967147,0.01524907,ISP
J2256.7+1307,PowerLaw         ,3509.1943,1.33770355e-14,2.0104153,1.5941555e-14,1.8856535,0.13289139,ISP
J2258.3-3643,PowerLaw         ,1967.7673,6.813908e-14,2.1183486,7.190662e-14,2.0754757,0.038001236,ISP
J2258.5-8247,PowerLaw         ,2419.8735,9.525052e-14,2.1191092,1.1431954e-13,2.0095923,0.15353933,ISP
J2300.3+3136,LogParabola      ,1993.9988,2.1156465e-13,1.8963914,2.5240267e-13,1.6923224,0.15573554,ISP
J2300.8-0736,PowerLaw         ,4517.188,6.964953e-15,1.9022396,6.249535e-15,1.9517667,-0.04680108,ISP
J2306.6-1105,PowerLaw         ,2969.7578,1.6009682e-14,2.1026003,1.5154087e-14,2.1141446,-0.027999206,ISP
J2319.6-0456,PowerLaw         ,3847.4783,1.1642989e-14,1.9005051,1.5783937e-14,1.6641989,0.23844819,ISP
J2321.4+5111,PowerLaw         ,2317.6892,6.889732e-14,2.170329,6.9397694e-14,2.1660085,0.0029761116,ISP
J2321.7-6438,PowerLaw         ,1597.1663,2.5450068e-13,2.0985982,2.5483793e-13,2.097659,0.0007196776,ISP
J2324.7+0801,PowerLaw         ,1539.2036,3.182266e-13,2.2279153,3.362555e-13,2.189785,0.045739554,ISP
J2325.4-4800,PowerLaw         ,1869.2686,3.1638762e-13,2.105631,3.3080358e-13,2.06413,0.037751026,ISP
J2327.4+0444,PowerLaw         ,1075.3025,1.9360167e-13,2.4300566,1.8669033e-13,2.4301825,-0.02443383,ISP
J2330.3-2948,PowerLaw         ,2551.1108,2.5058069e-14,2.0425398,2.0728404e-14,2.181349,-0.0921453,ISP
J2338.1+0325,PowerLaw         ,1603.4708,8.3322855e-14,2.3742676,1.0402155e-13,2.3687997,0.17217295,ISP
J2338.9+2124,PowerLaw         ,2547.4956,6.467933e-14,2.0069292,6.304568e-14,2.0199738,-0.013409986,ISP
J2341.8-2917,PowerLaw         ,1593.5455,7.331559e-14,2.23776,8.4215383e-14,2.107179,0.12866709,ISP
J2346.7+0705,PowerLaw         ,3306.8574,9.3769576e-14,1.8699483,9.783825e-14,1.8473213,0.021908803,ISP
J2352.0+1750,PowerLaw         ,1963.0232,1.217889e-13,2.065914,1.432079e-13,1.9516814,0.13165493,ISP
J2358.1-2853,PowerLaw         ,1281.394,2.1042043e-13,2.2268965,2.4755287e-13,2.133363,0.14821252,ISP
J2359.1+1719,PowerLaw         ,2801.7244,1.7541105e-14,2.0055103,2.2782769e-14,1.9000158,0.16625412,ISP
