Source_Name,SpectrumType,Pivot_Energy,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,SED_class
J1739.5+4955,LogParabola      ,687.0816,3.3378252e-12,2.359046,3.62474e-12,2.2700346,0.08484847,LSP
J1740.0+4737,PowerLaw         ,2178.6035,7.826567e-14,2.0895925,8.5435877e-14,2.0178978,0.067110196,LSP
J1740.5+5211,PowerLaw         ,675.1366,5.8054637e-12,2.4695618,6.0460144e-12,2.45149,0.035043634,LSP
J1740.6+5346,PowerLaw         ,1971.9978,8.6566774e-14,2.1652713,1.0024713e-13,2.0938108,0.115321085,LSP
J1742.5+5944,PowerLaw         ,1624.2561,1.5810843e-13,2.19378,1.6379797e-13,2.165179,0.026957996,LSP
J1743.9+3747,PowerLaw         ,1833.6567,3.383062e-14,2.278008,4.4290838e-14,1.966091,0.37758088,LSP
J1744.2-0353,PowerLaw         ,1051.9865,5.35599e-13,2.5635247,5.978816e-13,2.5532463,0.07765887,LSP
J1745.1+4731,PowerLaw         ,2168.1826,2.5479896e-14,2.2330496,3.2360023e-14,1.8713735,0.34528083,LSP
J1745.4-0753,PowerLaw         ,2845.6968,1.7989265e-13,2.0753057,1.8334916e-13,2.067332,0.010854119,LSP
J1746.8-5235,LogParabola      ,1202.2642,5.5220726e-13,2.5256426,7.0649487e-13,2.5094419,0.24710931,LSP
J1747.1-5453,PowerLaw         ,1328.2858,2.0797838e-13,2.4561539,2.0355117e-13,2.4623203,-0.014196182,LSP
J1748.0+3403,PowerLaw         ,1176.122,4.1822362e-13,2.3365262,4.667829e-13,2.229937,0.106066905,LSP
J1749.0+4321,PowerLaw         ,1562.5392,4.2814865e-13,2.0871682,4.4929785e-13,2.052999,0.03323864,LSP
J1751.5+0938,LogParabola      ,778.0387,1.049763e-11,2.2576087,1.15932975e-11,2.1445053,0.099103846,LSP
J1752.1+4531,PowerLaw         ,873.56134,2.1904174e-13,2.6125832,2.4218642e-13,2.5821507,0.072676696,LSP
J1752.6-1010,PowerLaw         ,1522.7567,2.3728193e-13,2.4200902,3.6752025e-13,2.407837,0.4082122,LSP
J1753.6-5014,LogParabola      ,665.532,3.1202515e-12,2.5911427,3.913964e-12,2.4033787,0.2614344,LSP
J1753.7+2847,PowerLaw         ,1624.9783,6.811863e-14,2.3962617,7.963326e-14,2.3575456,0.13528408,LSP
J1756.6+1553,PowerLaw         ,5718.904,4.9136326e-15,1.907344,9.401868e-15,2.018695,0.9423437,LSP
J1758.3+1429,PowerLaw         ,1670.008,9.477752e-14,2.3141189,1.1934307e-13,2.225538,0.20951208,LSP
J1800.6+7828,LogParabola      ,656.27045,1.5526315e-11,2.2103746,1.6075849e-11,2.1585848,0.03593255,LSP
J1801.5+4404,LogParabola      ,585.92194,7.868762e-12,2.3839076,8.382688e-12,2.307571,0.066727854,LSP
J1801.5+2123,PowerLaw         ,1907.9448,4.360793e-14,2.3187945,3.9837586e-14,2.346993,-0.045601662,LSP
J1802.6-3940,LogParabola      ,846.8779,9.168432e-12,2.3674352,1.0381099e-11,2.2640283,0.129025,LSP
J1803.4-6510,PowerLaw         ,1068.0973,4.1001428e-13,2.4981344,4.7602433e-13,2.4751582,0.13957988,LSP
J1806.2+6143,PowerLaw         ,440.27716,2.0131162e-12,2.862137,2.3161761e-12,2.7279186,0.15263191,LSP
J1806.8+6949,LogParabola      ,788.72296,7.259413e-12,2.2972047,7.628078e-12,2.2429008,0.050912056,LSP
J1806.9-8038,PowerLaw         ,4631.1855,5.7546694e-15,1.90175,7.390285e-15,1.8121935,0.17533255,LSP
J1807.9-6412,PowerLaw         ,1206.9733,2.3586276e-13,2.5230212,2.6055904e-13,2.5375583,0.076159246,LSP
J1807.9+4650,PowerLaw         ,4714.6255,6.6032207e-15,1.8942349,6.5750577e-15,1.8963997,-0.001862801,LSP
J1808.1-5013,PowerLaw         ,943.55457,5.3004085e-13,2.5816412,5.564835e-13,2.5672793,0.035715025,LSP
J1812.9+4249,PowerLaw         ,794.6535,4.957199e-13,2.587911,5.1929137e-13,2.5564656,0.0373052,LSP
J1813.6+0614,LogParabola      ,2007.4286,2.4807237e-13,2.044116,3.0139183e-13,1.8714911,0.1677816,LSP
J1814.2+4114,PowerLaw         ,1062.6394,1.5109895e-13,2.500912,1.7692641e-13,2.4260678,0.124811895,LSP
J1816.9-4942,LogParabola      ,950.7086,1.1465266e-12,2.3907225,1.341577e-12,2.2445245,0.17275035,LSP
J1818.6+0903,LogParabola      ,847.07336,1.929786e-12,2.4199698,2.266077e-12,2.2673237,0.15387079,LSP
J1821.6+6819,PowerLaw         ,584.66833,4.0755806e-12,2.7177353,4.319327e-12,2.695601,0.05095586,LSP
J1824.1+5651,LogParabola      ,623.2974,8.524587e-12,2.3778884,9.044831e-12,2.304217,0.06472316,LSP
J1824.5+0107,PowerLaw         ,893.50476,1.900448e-12,2.6609316,2.097286e-12,2.6477497,0.07096979,LSP
J1825.1-5231,LogParabola      ,937.92255,1.5356761e-12,2.3700864,1.7592075e-12,2.2791042,0.13020146,LSP
J1827.5+2015,PowerLaw         ,3472.651,1.5322828e-14,2.0975285,1.4287589e-14,2.129555,-0.042927478,LSP
J1829.1+2729,PowerLaw         ,815.1361,1.0870339e-12,2.5229285,1.2905836e-12,2.4399073,0.15950637,LSP
J1829.5+4845,LogParabola      ,552.51794,8.5805365e-12,2.4238727,9.1032746e-12,2.356182,0.06154604,LSP
J1830.0-5225,PowerLaw         ,2446.8882,3.5129092e-14,2.1309783,5.119823e-14,1.6168526,0.5629499,LSP
J1830.1+0617,PowerLaw         ,1572.9086,3.9931779e-13,2.3734539,4.4736074e-13,2.3196478,0.09299124,LSP
J1830.2-4443,LogParabola      ,538.489,6.0954024e-12,2.5864916,7.4007935e-12,2.4123514,0.2317081,LSP
J1833.6-2103,LogParabola      ,620.3676,7.120732e-11,2.5344589,7.810918e-11,2.456281,0.09530604,LSP
J1834.2+3136,PowerLaw         ,5470.9077,8.608668e-15,1.9764358,9.400477e-15,1.892064,0.07219286,LSP
J1834.7-5858,PowerLaw         ,1666.0719,8.723744e-14,2.3943436,1.08673324e-13,2.1964543,0.2592798,LSP
J1836.5+1948,PowerLaw         ,2601.3884,5.912864e-14,2.1208086,6.08483e-14,2.1049497,0.016488751,LSP
J1837.0+5347,PowerLaw         ,740.83496,9.503609e-13,2.5917368,9.374839e-13,2.598744,-0.010399686,LSP
J1838.9-3457,LogParabola      ,1135.7235,4.565969e-13,2.3593192,7.120029e-13,2.2103436,0.4903373,LSP
J1839.6-7107,LogParabola      ,419.06778,4.719227e-12,2.859278,5.9301843e-12,2.6724794,0.27242243,LSP
J1842.3+6810,PowerLaw         ,986.8337,4.1910607e-13,2.566545,4.5436945e-13,2.522517,0.07518046,LSP
J1845.0+1613,PowerLaw         ,1886.8767,1.4472866e-13,2.3740594,1.5557087e-13,2.3669186,0.045892596,LSP
J1848.4+3217,LogParabola      ,1135.7555,2.253388e-12,2.4108405,2.6502704e-12,2.282402,0.18132214,LSP
J1848.5+3243,LogParabola      ,1214.9441,1.7668678e-12,2.4653244,2.0202368e-12,2.4839196,0.10389303,LSP
J1849.2+6705,LogParabola      ,950.41205,6.151892e-12,2.2949107,6.897987e-12,2.2572098,0.09598474,LSP
J1849.4+2745,PowerLaw         ,1544.0726,2.0844761e-13,2.2995543,2.4728757e-13,2.2180321,0.13088699,LSP
J1849.4-4313,LogParabola      ,1357.3059,7.029108e-13,2.19185,8.096512e-13,2.1225154,0.11467288,LSP
J1851.5+3406,PowerLaw         ,1924.9683,5.5362216e-14,2.2709725,6.277216e-14,2.202675,0.09793867,LSP
J1852.4+4856,PowerLaw         ,1016.0796,1.6027408e-12,2.2874281,1.7117294e-12,2.2533858,0.05180905,LSP
J1858.3-2511,LogParabola      ,1038.6165,1.5582386e-12,2.3752406,1.893108e-12,2.256206,0.19578077,LSP
J1858.3+4321,PowerLaw         ,1862.7413,6.7583925e-14,2.2341475,7.463304e-14,2.2010367,0.068954416,LSP
J1859.0+2329,PowerLaw         ,1937.5535,8.476727e-14,2.3590033,8.362665e-14,2.3609016,-0.00800771,LSP
J1902.9-6748,LogParabola      ,608.77893,6.036882e-12,2.444122,6.7562293e-12,2.3133543,0.13108867,LSP
J1903.2+5540,LogParabola      ,1262.7172,2.4910289e-12,1.948071,2.7342096e-12,1.816692,0.08375542,LSP
J1909.7-2140,PowerLaw         ,1521.7949,1.6661978e-13,2.3662748,1.8816109e-13,2.2816615,0.102501616,LSP
J1910.0-2453,PowerLaw         ,1538.1733,1.1856401e-13,2.3004158,1.6337554e-13,2.1812027,0.26189983,LSP
J1911.2-2006,LogParabola      ,752.1606,1.16156815e-11,2.449418,1.3648253e-11,2.3550239,0.16913925,LSP
J1912.4+3738,PowerLaw         ,1276.1793,1.6264616e-13,2.4292681,2.0162385e-13,2.4122465,0.14623623,LSP
J1913.0-8009,LogParabola      ,748.87177,3.9126337e-12,2.4530983,4.49523e-12,2.3366773,0.14329463,LSP
J1913.2+0512,PowerLaw         ,1100.6588,7.990379e-13,2.6442773,1.0428622e-12,2.6222825,0.21622555,LSP
J1913.4-3629,LogParabola      ,2275.5615,1.4517657e-13,2.3181167,1.761665e-13,2.392592,0.16995195,LSP
J1916.7-1516,PowerLaw         ,883.96606,8.017525e-13,2.6374915,1.0819864e-12,2.6325378,0.26490062,LSP
J1918.2-4111,LogParabola      ,1480.2625,1.238601e-12,1.9481088,1.393435e-12,1.7846503,0.1078623,LSP
J1922.2+2314,PowerLaw         ,3890.7905,3.466718e-14,2.113255,4.1084096e-14,2.0588841,0.11466398,LSP
J1923.5-2104,LogParabola      ,848.0472,3.881749e-12,2.2866635,4.400679e-12,2.1295106,0.13923542,LSP
J1924.3-5458,PowerLaw         ,3442.0735,1.0522307e-14,2.006006,1.40202986e-14,0.6509461,0.9881189,LSP
J1924.8-2914,PowerLaw         ,849.5429,3.573104e-12,2.3880732,3.7194765e-12,2.3683403,0.03139985,LSP
J1925.1-3358,PowerLaw         ,637.7452,9.960584e-13,2.6441514,1.264436e-12,2.3537898,0.2951616,LSP
J1925.8-2220,PowerLaw         ,8658.091,1.9410878e-15,1.794301,2.2606335e-15,1.72823,0.07704176,LSP
J1926.1+2059,PowerLaw         ,1620.4229,2.295679e-13,2.5793562,2.7116818e-13,2.5772572,0.116592936,LSP
J1927.5+6117,LogParabola      ,1575.7993,4.2615068e-13,2.1714025,4.667817e-13,2.1083999,0.076469526,LSP
J1933.2-4539,PowerLaw         ,597.50134,2.2203884e-12,2.639146,2.3474957e-12,2.6011322,0.048863597,LSP
J1934.3+6541,PowerLaw         ,406.93906,6.093172e-12,2.8572712,6.981771e-12,2.7733004,0.14199652,LSP
J1934.5+6139,PowerLaw         ,2518.1836,1.7383135e-14,2.1847978,2.3242528e-14,2.1133475,0.23019241,LSP
J1937.0+8354,PowerLaw         ,2935.4487,1.9955495e-14,2.0824864,2.4284982e-14,1.9699264,0.13841294,LSP
J1937.2-3958,PowerLaw         ,547.3824,5.014106e-12,2.6610827,5.439627e-12,2.613285,0.07200184,LSP
J1939.5-1525,PowerLaw         ,1313.8021,1.8261468e-13,2.4169264,2.3291953e-13,2.3684185,0.19420917,LSP
J1941.3-6210,LogParabola      ,499.2908,2.233675e-11,2.4278474,2.3735151e-11,2.3503973,0.06669125,LSP
J1941.7+7218,PowerLaw         ,632.8817,1.1112662e-12,2.7703538,1.3299761e-12,2.6857536,0.19686422,LSP
J1942.8-3512,PowerLaw         ,2339.674,4.5546107e-14,2.2038178,4.848013e-14,2.169284,0.03722058,LSP
J1945.1-4007,LogParabola      ,1769.4606,8.549374e-14,2.233913,1.3554151e-13,1.96063,0.530431,LSP
J1945.5-0153,LogParabola      ,1497.2737,1.00581585e-13,2.3607938,1.8646948e-13,2.3582695,0.5725086,LSP
J1948.3+1207,LogParabola      ,1015.3711,4.903771e-13,2.5359147,8.3008405e-13,2.2800062,0.6875051,LSP
J1949.5+7311,PowerLaw         ,777.5763,8.1496545e-13,2.6816373,9.182725e-13,2.600377,0.124430574,LSP
J1950.8+1211,LogParabola      ,1145.4031,5.854038e-13,2.5165446,8.7991e-13,2.3725843,0.4610754,LSP
J1951.8-0511,PowerLaw         ,1359.6246,1.9510985e-13,2.365637,2.55534e-13,2.2701156,0.2077718,LSP
J1954.6-1122,PowerLaw         ,870.56946,2.2463353e-12,2.4429464,2.4241132e-12,2.4186552,0.059906103,LSP
J1955.2+1358,LogParabola      ,1033.027,1.066046e-12,2.40872,1.2812601e-12,2.2768242,0.18289039,LSP
J1955.4+5132,PowerLaw         ,950.5181,9.22243e-13,2.5535762,1.0539387e-12,2.4882336,0.123147,LSP
J1957.1-3231,PowerLaw         ,744.1129,1.0793393e-12,2.5789976,1.0925647e-12,2.5736787,0.0078210505,LSP
J1958.0-3845,LogParabola      ,684.72595,8.899672e-12,2.3396666,1.0442753e-11,2.1776297,0.17797877,LSP
J1959.0+3844,LogParabola      ,953.77325,1.0004479e-12,2.6018198,1.303984e-12,2.3991058,0.29799408,LSP
J1959.1-4247,LogParabola      ,659.46246,2.9769017e-12,2.4561324,3.377231e-12,2.2696965,0.16417614,LSP
J2000.0+4214,PowerLaw         ,1384.1006,1.9676689e-13,2.477654,1.8891776e-13,2.5026195,-0.03144926,LSP
J2000.6-1328,PowerLaw         ,875.9965,9.162646e-13,2.5011346,1.0384659e-12,2.482968,0.08297563,LSP
J2000.9-1748,PowerLaw         ,1328.5226,1.0720383e-12,2.2684531,1.1143496e-12,2.254983,0.029042656,LSP
J2005.2-1822,PowerLaw         ,1307.5538,1.9053444e-13,2.4821615,1.9063778e-13,2.4828835,0.0002443605,LSP
J2005.5+7752,LogParabola      ,907.9726,3.679317e-12,2.2072985,3.8782528e-12,2.1416385,0.050822116,LSP
J2005.8+6424,LogParabola      ,1477.6738,2.0363678e-13,2.366799,2.6703282e-13,2.3159003,0.24486135,LSP
J2005.9-2309,LogParabola      ,556.2585,5.943529e-12,2.4980505,6.5440817e-12,2.3990347,0.09770407,LSP
J2007.2+6607,PowerLaw         ,1000.4885,5.915323e-13,2.5809913,7.106345e-13,2.5456042,0.1540291,LSP
J2007.3-7728,LogParabola      ,893.3672,6.8687504e-13,2.4744382,9.180136e-13,2.159195,0.3612483,LSP
J2007.9-4432,LogParabola      ,457.5992,7.1791314e-12,2.619813,7.939876e-12,2.4676857,0.1315514,LSP
J2010.0+0726,PowerLaw         ,1103.3114,2.1312482e-13,2.6166403,2.674892e-13,2.5378888,0.22039011,LSP
J2010.0+7229,LogParabola      ,995.4483,2.1054074e-12,2.2968783,2.3471479e-12,2.1980045,0.103627875,LSP
J2011.6-1546,PowerLaw         ,515.90326,2.4109803e-12,2.8164773,3.3947806e-12,2.8201115,0.33470994,LSP
J2012.2-1646,LogParabola      ,673.585,2.4359254e-12,2.6923835,3.4772337e-12,2.7109063,0.38869563,LSP
J2013.0-3717,PowerLaw         ,1032.7189,2.9616912e-13,2.4131322,3.3209665e-13,2.355608,0.0933564,LSP
J2015.2-0137,LogParabola      ,1435.6779,6.5656036e-13,2.2309651,7.495234e-13,2.200142,0.09855754,LSP
J2015.4+6556,LogParabola      ,1412.865,1.11835474e-13,2.5374777,1.7265959e-13,2.8492675,0.54414624,LSP
J2015.5+3710,LogParabola      ,3094.93,6.0189917e-13,2.4528527,7.198645e-13,2.7052155,0.17774831,LSP
J2017.5-3753,PowerLaw         ,2527.187,2.3850938e-14,2.089229,3.1741723e-14,1.8134894,0.2741367,LSP
J2022.5+7612,PowerLaw         ,1333.0262,8.449658e-13,2.268634,8.840178e-13,2.2411854,0.03504522,LSP
J2023.2+3153,PowerLaw         ,5901.8174,1.833601e-14,2.0617332,1.9490872e-14,2.0556533,0.03969454,LSP
J2023.6-1139,LogParabola      ,1231.9426,7.9038094e-13,2.1108837,9.103681e-13,1.9616835,0.13029116,LSP
J2023.6-0123,LogParabola      ,1325.112,3.1476685e-13,2.2454438,4.4211499e-13,2.014217,0.3689652,LSP
J2024.6-3252,LogParabola      ,597.3164,4.1100504e-12,2.4765327,4.769432e-12,2.3523045,0.14912379,LSP
J2024.8-6459,PowerLaw         ,1137.834,2.3219564e-13,2.4097335,2.4563107e-13,2.3945472,0.037865553,LSP
J2025.2+0317,PowerLaw         ,1558.3556,4.3829588e-13,2.17633,4.8990976e-13,2.1257455,0.07635172,LSP
J2025.3-2231,PowerLaw         ,3966.2432,1.7125095e-14,1.9119576,1.9373529e-14,1.8694838,0.06952065,LSP
J2025.3+3341,LogParabola      ,1251.3992,1.687497e-12,2.6313484,2.1533279e-12,2.727877,0.17841819,LSP
J2025.6-0735,LogParabola      ,580.45544,3.804297e-11,2.2898736,4.1836062e-11,2.1893413,0.09385734,LSP
J2026.0-2845,PowerLaw         ,713.8023,6.5236076e-13,2.578417,7.8003223e-13,2.4240444,0.16884694,LSP
J2029.5+4925,LogParabola      ,1019.0325,1.884384e-12,2.4641173,2.4481459e-12,2.2301373,0.3008465,LSP
J2030.2-0620,PowerLaw         ,1332.7598,2.0502931e-13,2.403819,1.915633e-13,2.4305546,-0.047349352,LSP
J2030.4-0502,PowerLaw         ,3559.525,1.1276337e-14,2.002924,1.2015898e-14,1.9381306,0.05305124,LSP
J2031.1-2615,PowerLaw         ,1821.7803,8.501185e-14,2.140581,1.1522085e-13,2.0073977,0.24632278,LSP
J2032.0+1219,PowerLaw         ,1424.9269,2.9045432e-13,2.414479,3.2992906e-13,2.3274813,0.12588274,LSP
J2033.7+6308,LogParabola      ,6537.116,5.6509443e-15,1.8457297,9.539363e-15,1.7408891,0.42335516,LSP
J2034.6+1154,PowerLaw         ,1226.5603,5.806977e-13,2.5398796,6.5352156e-13,2.4787064,0.13717791,LSP
J2034.9-0450,PowerLaw         ,1529.4329,1.3177724e-13,2.2857003,1.5704538e-13,2.1731663,0.14838935,LSP
J2035.4+1056,LogParabola      ,750.0108,1.2687061e-11,2.390672,1.4309601e-11,2.3145413,0.12363977,LSP
J2038.7+5117,LogParabola      ,1005.0778,1.3592573e-12,2.5731895,1.774163e-12,2.3532665,0.30768123,LSP
J2039.0-1046,LogParabola      ,1018.5268,2.0554305e-12,2.0848374,2.2625062e-12,1.9559639,0.093200594,LSP
J2039.3+2150,PowerLaw         ,962.6108,3.2471345e-13,2.4786,4.4593113e-13,2.3412824,0.27376232,LSP
J2040.0-5737,PowerLaw         ,1220.2737,2.8334377e-13,2.402689,2.9910712e-13,2.3885686,0.03671641,LSP
J2040.5-1705,PowerLaw         ,772.3581,1.222625e-12,2.5412178,1.1758591e-12,2.5530229,-0.026695877,LSP
J2047.1-7400,PowerLaw         ,760.477,3.8749153e-13,2.6502583,4.116335e-13,2.6075153,0.051714282,LSP
J2049.9+1002,LogParabola      ,640.3386,3.77384e-12,2.5030174,4.360233e-12,2.3943548,0.14625742,LSP
J2050.0+0408,PowerLaw         ,1200.71,6.27124e-13,2.2859023,6.3139354e-13,2.2826166,0.0041609886,LSP
J2050.4-2627,LogParabola      ,1248.4052,3.72303e-13,2.2193902,4.4865137e-13,2.0563576,0.17791216,LSP
J2054.0+7024,PowerLaw         ,3087.933,1.5100724e-14,2.2369728,1.4521755e-14,2.2408094,-0.015580001,LSP
J2054.8+0015,PowerLaw         ,5655.568,8.460736e-15,1.8172979,8.353593e-15,1.8207995,-0.0038049265,LSP
J2056.2-4714,LogParabola      ,447.9735,4.919323e-11,2.4534748,5.4418997e-11,2.3529332,0.10737585,LSP
J2056.5-0202,PowerLaw         ,717.2616,1.3124153e-12,2.5173972,1.527922e-12,2.4423416,0.13075626,LSP
J2056.7-3209,PowerLaw         ,680.22095,7.1183136e-13,2.6068685,7.9434555e-13,2.5804904,0.07755236,LSP
J2057.4-0723,PowerLaw         ,449.87222,3.2848262e-12,2.7720644,3.7904463e-12,2.679825,0.13896964,LSP
J2100.0+2103,PowerLaw         ,1151.3619,2.2166656e-13,2.4265585,2.5850028e-13,2.3193982,0.13192235,LSP
J2102.3+4702,PowerLaw         ,2486.9631,2.5120121e-13,2.258707,2.6912378e-13,2.1967456,0.06050138,LSP
J2103.0+0342,PowerLaw         ,942.93994,4.029157e-13,2.473265,4.3463616e-13,2.453942,0.05772254,LSP
J2103.4-7816,LogParabola      ,1950.5557,4.1991065e-14,2.367834,8.336934e-14,2.1467738,0.9999703,LSP
J2104.0-3546,PowerLaw         ,992.5543,6.7912966e-13,2.3678787,7.1241055e-13,2.3443696,0.033418346,LSP
J2106.9+2455,PowerLaw         ,624.9574,6.5816287e-13,2.6201413,,,,LSP
